Effective Date;Meter Category;Meter Subcategory;Region;Name;Resource ID;Tags;Included Quantities;Minimum Value;AUD;CAD;CHF;DKK;EUR;GBP;INR;JPY;KRW;NOK;NZD;RUB;SEK;TWD;USD
01/11/2016;Cloud Services;A6 Cloud Services Low Priority;CA East;Compute Hours;914991bb-fe94-46de-a0c7-64e1b5e5d837;;0;0;0,250090995;0,238741965;0,177323685;1,23570909;0,165581955;0,119950215;11,79818063;20,0277;235,62;1,593203535;0,293170185;12,271875;1,54551012;6,092249625;0,19635
01/11/2016;Cloud Services;A7 Cloud Services;;Compute Hours;100e40ce-2ab9-47e6-bf59-500d17602826;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;AP East;Compute Hours;6700be67-405d-4d60-a823-943f85b5e6af;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;AP Southeast;Compute Hours;2a42f457-d6a6-4418-b986-364b6641ef3b;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;AU East;Compute Hours;4511d5dc-c429-4271-b631-f5c3a6fe92f1;;0;0;1,51137242;1,44278694;1,07161846;7,46774844;1,00065978;0,72489394;71,2998275;121,0332;1423,92;9,62819106;1,77171246;74,1625;9,33996592;36,8172315;1,1866
01/11/2016;Cloud Services;A7 Cloud Services;AU Southeast;Compute Hours;287a6e61-483a-41f0-81db-807561e8d11b;;0;0;1,51137242;1,44278694;1,07161846;7,46774844;1,00065978;0,72489394;71,2998275;121,0332;1423,92;9,62819106;1,77171246;74,1625;9,33996592;36,8172315;1,1866
01/11/2016;Cloud Services;A7 Cloud Services;BR South;Compute Hours;a10d37fa-4928-426f-9ebe-e2d8ce3cca06;;0;0;1,88163701;1,79624907;1,33414963;9,29723982;1,24580709;0,90248257;88,76726375;150,6846;1772,76;11,98695993;2,20575663;92,33125;11,62812376;45,83692575;1,4773
01/11/2016;Cloud Services;A7 Cloud Services;CA Central;Compute Hours;219c2d13-b9e3-4f5f-b042-0c0cf8fbee4b;;0;0;1,5590088;1,4882616;1,1053944;7,7031216;1,0321992;0,7477416;73,5471;124,848;1468,8;9,9316584;1,8275544;76,5;9,6343488;37,97766;1,224
01/11/2016;Cloud Services;A7 Cloud Services;CA East;Compute Hours;6393c4ce-a679-4158-a99d-beca6a1c9776;;0;0;1,4290914;1,3642398;1,0132782;7,0611948;0,9461826;0,6854298;67,418175;114,444;1346,4;9,1040202;1,6752582;70,125;8,8314864;34,812855;1,122
01/11/2016;Cloud Services;A7 Cloud Services;EU North;Compute Hours;90abe154-a008-4926-8400-58ad762a5e1d;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;EU West;Compute Hours;63172e00-4760-4ba9-babf-2c3618368139;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;IN Central;Compute Hours;af68cdc4-8795-4b3d-a360-5fdde7241f05;;0;0;1,3208269;1,2608883;0,9365147;6,5262558;0,8745021;0,6335033;62,3107375;105,774;1244,4;8,4143217;1,5483447;64,8125;8,1624344;32,1755175;1,037
01/11/2016;Cloud Services;A7 Cloud Services;IN South;Compute Hours;5aaad335-46c8-4ebe-ac35-13100376378d;;0;0;1,18874421;1,13479947;0,84286323;5,87363022;0,78705189;0,57015297;56,07966375;95,1966;1119,96;7,57288953;1,39351023;58,33125;7,34619096;28,95796575;0,9333
01/11/2016;Cloud Services;A7 Cloud Services;JA East;Compute Hours;7da9ad8e-f3e8-4d91-87b8-9746e0dd7a50;;0;0;1,917364295;1,830355065;1,359481585;9,47376969;1,269461655;0,919618315;90,45271813;153,5457;1806,42;12,21456044;2,247638085;94,084375;11,84891092;46,70724713;1,50535
01/11/2016;Cloud Services;A7 Cloud Services;JA West;Compute Hours;fe6418a1-ea5e-48b6-8728-63fa1e156695;;0;0;1,72573613;1,64742291;1,22361019;8,52692766;1,14258717;0,82770841;81,41255375;138,1998;1625,88;10,99379409;2,02300119;84,68125;10,66468888;42,03915975;1,3549
01/11/2016;Cloud Services;A7 Cloud Services;UK North;Compute Hours;475b07f0-1f10-4e4f-a7aa-bb6c863c603b;;0;0;2,014802345;1,923371415;1,428568735;9,95521479;1,333974105;0,966352165;95,04941188;161,3487;1898,22;12,83528909;2,361860235;98,865625;12,45105772;49,08085088;1,58185
01/11/2016;Cloud Services;A7 Cloud Services;UK South;Compute Hours;0bb04aa4-6d14-4a5a-98e6-1a08cd41e304;;0;0;1,679182395;1,602981765;1,190601885;8,29690389;1,111764555;0,805380015;79,21635563;134,4717;1582,02;10,69722374;1,968428385;82,396875;10,37699652;40,90510463;1,31835
01/11/2016;Cloud Services;A7 Cloud Services;UK South 2;Compute Hours;f2eb7e65-3186-4ece-8e04-a080568f5249;;0;0;2,014802345;1,923371415;1,428568735;9,95521479;1,333974105;0,966352165;95,04941188;161,3487;1898,22;12,83528909;2,361860235;98,865625;12,45105772;49,08085088;1,58185
01/11/2016;Cloud Services;A7 Cloud Services;UK West;Compute Hours;c3a82c70-2ad9-4901-9492-d82ec03cf21d;;0;0;1,679182395;1,602981765;1,190601885;8,29690389;1,111764555;0,805380015;79,21635563;134,4717;1582,02;10,69722374;1,968428385;82,396875;10,37699652;40,90510463;1,31835
01/11/2016;Cloud Services;A7 Cloud Services;US Central;Compute Hours;05c20f9f-5274-4468-9f77-055569de29e6;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;US East;Compute Hours;f61769f0-6f93-4181-b335-61fc6f70e891;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;US East 2;Compute Hours;989ca342-61cf-4ed3-a3b1-7d50f490c46a;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;US North Central;Compute Hours;601a1a89-81d2-4277-8e41-4256c85fa3ef;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;US South Central;Compute Hours;981293da-2827-4c3e-8b2d-d7718b6c7368;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;US West;Compute Hours;c48425d9-b8d3-433c-9830-e9cb9d220162;;0;0;1,52652945;1,45725615;1,08236535;7,5426399;1,01069505;0,73216365;72,01486875;122,247;1438,2;9,72474885;1,78948035;74,90625;9,4336332;37,18645875;1,1985
01/11/2016;Cloud Services;A7 Cloud Services;US West 2;Compute Hours;a4bfab03-a19d-4f19-b067-cb7411384d8c;;0;0;1,299174;1,240218;0,921162;6,419268;0,860166;0,623118;61,28925;104,04;1224;8,276382;1,522962;63,75;8,028624;31,64805;1,02
01/11/2016;Cloud Services;A7 Cloud Services;US West Central;Compute Hours;309f895a-26d2-46c8-a46b-c2e9db459ece;;0;0;1,299174;1,240218;0,921162;6,419268;0,860166;0,623118;61,28925;104,04;1224;8,276382;1,522962;63,75;8,028624;31,64805;1,02
01/11/2016;Cloud Services;A7 Cloud Services Low Priority;CA Central;Compute Hours;9662d1e6-73a2-41b6-8b48-1473cce02607;;0;0;0,54565308;0,52089156;0,38688804;2,69609256;0,36126972;0,26170956;25,741485;43,6968;514,08;3,47608044;0,63964404;26,775;3,37202208;13,292181;0,4284
01/11/2016;Cloud Services;A7 Cloud Services Low Priority;CA East;Compute Hours;ef37c931-1e70-4e01-a30c-8b5048cfa954;;0;0;0,50018199;0,47748393;0,35464737;2,47141818;0,33116391;0,23990043;23,59636125;40,0554;471,24;3,18640707;0,58634037;24,54375;3,09102024;12,18449925;0,3927
01/11/2016;Cloud Services;A8 Cloud Services;EU North;Compute Hours;fa17bf92-ddfb-40fe-910d-5c42e5a8ce61;;0;0;1,46157075;1,39524525;1,03630725;7,2216765;0,96768675;0,70100775;68,95040625;117,045;1377;9,31092975;1,71333225;71,71875;9,032202;35,60405625;1,1475
01/11/2016;Cloud Services;A8 Cloud Services;EU West;Compute Hours;5200cf98-a3b2-4db9-b548-2282819b9f2e;;0;0;1,681347685;1,605048795;1,192137155;8,30760267;1,113198165;0,806418545;79,31850438;134,6451;1584,06;10,71101771;1,970966655;82,503125;10,39037756;40,95785138;1,32005
01/11/2016;Cloud Services;A8 Cloud Services;JA East;Compute Hours;39f5d203-ea5d-47aa-8d8d-f218979237b3;;0;0;1,89679404;1,81071828;1,34489652;9,37213128;1,25584236;0,90975228;89,482305;151,8984;1787,04;12,08351772;2,22352452;93,075;11,72179104;46,206153;1,4892
01/11/2016;Cloud Services;A8 Cloud Services;US East;Compute Hours;e186a616-4bcf-4719-a255-bea710b8af96;;0;0;1,58715757;1,51513299;1,12535291;7,84220574;1,05083613;0,76124249;74,87503375;127,1022;1495,32;10,11098001;1,86055191;77,88125;9,80830232;38,66336775;1,2461
01/11/2016;Cloud Services;A8 Cloud Services;US North Central;Compute Hours;b05cb24b-e950-4f32-93fc-bc4381ba05af;;0;0;1,58715757;1,51513299;1,12535291;7,84220574;1,05083613;0,76124249;74,87503375;127,1022;1495,32;10,11098001;1,86055191;77,88125;9,80830232;38,66336775;1,2461
01/11/2016;Cloud Services;A8 Cloud Services;US South Central;Compute Hours;365445cc-94a2-4b1c-ac2e-5a1c3819d026;;0;0;1,46157075;1,39524525;1,03630725;7,2216765;0,96768675;0,70100775;68,95040625;117,045;1377;9,31092975;1,71333225;71,71875;9,032202;35,60405625;1,1475
01/11/2016;Cloud Services;A8 Cloud Services;US West;Compute Hours;f559ee16-4644-473c-9979-e8c6a79c9277;;0;0;1,58715757;1,51513299;1,12535291;7,84220574;1,05083613;0,76124249;74,87503375;127,1022;1495,32;10,11098001;1,86055191;77,88125;9,80830232;38,66336775;1,2461
01/11/2016;Cloud Services;A9 Cloud Services;AP East;Compute Hours;9db3576d-f80a-41fa-93c4-f16e87e13e47;;0;0;5,3049605;5,0642235;3,7614115;26,212011;3,5123445;2,5443985;250,2644375;424,83;4998;33,7952265;6,2187615;260,3125;32,783548;129,2295375;4,165
01/11/2016;Cloud Services;A9 Cloud Services;AP Southeast;Compute Hours;39f65a7d-ccca-4eb5-9718-2f8d3712323e;;0;0;5,3049605;5,0642235;3,7614115;26,212011;3,5123445;2,5443985;250,2644375;424,83;4998;33,7952265;6,2187615;260,3125;32,783548;129,2295375;4,165
01/11/2016;Cloud Services;A9 Cloud Services;AU East;Compute Hours;16f78242-0606-433e-b7aa-ad08bf1f9eea;;0;0;6,04548968;5,77114776;4,28647384;29,87099376;4,00263912;2,89957576;285,19931;484,1328;5695,68;38,51276424;7,08684984;296,65;37,35986368;147,268926;4,7464
01/11/2016;Cloud Services;A9 Cloud Services;AU Southeast;Compute Hours;02b92ee0-5564-43d0-b768-9d92ee0b211d;;0;0;6,04548968;5,77114776;4,28647384;29,87099376;4,00263912;2,89957576;285,19931;484,1328;5695,68;38,51276424;7,08684984;296,65;37,35986368;147,268926;4,7464
01/11/2016;Cloud Services;A9 Cloud Services;BR South;Compute Hours;1b0dc313-f85f-46e4-aef1-3ef953281047;;0;0;6,47205181;6,17835267;4,58892203;31,97865342;4,28506029;3,10416617;305,3226138;518,2926;6097,56;41,23017633;7,58688903;317,58125;39,99592856;157,6600358;5,0813
01/11/2016;Cloud Services;A9 Cloud Services;EU North;Compute Hours;de59f888-758c-4bf2-9e5f-d8c254a7d16a;;0;0;2,9231415;2,7904905;2,0726145;14,443353;1,9353735;1,4020155;137,9008125;234,09;2754;18,6218595;3,4266645;143,4375;18,064404;71,2081125;2,295
01/11/2016;Cloud Services;A9 Cloud Services;EU West;Compute Hours;88b82ac7-2d90-40ef-bcee-0ea460b2dd20;;0;0;3,361612725;3,209064075;2,383506675;16,60985595;2,225679525;1,612317825;158,5859344;269,2035;3167,1;21,41513843;3,940664175;164,953125;20,7740646;81,88932938;2,63925
01/11/2016;Cloud Services;A9 Cloud Services;JA East;Compute Hours;34a8c52d-943d-46c2-8168-4af851e02b87;;0;0;3,794670725;3,622470075;2,690560675;18,74961195;2,512401525;1,820023825;179,0156844;303,8835;3575,1;24,17393243;4,448318175;186,203125;23,4502726;92,43867938;2,97925
01/11/2016;Cloud Services;A9 Cloud Services;JA West;Compute Hours;a35c5774-1850-41f2-8368-e388e7f106b3;;0;0;5,62325813;5,36807691;3,98709619;27,78473166;3,72308517;2,69706241;265,2803038;450,3198;5297,88;35,82294009;6,59188719;275,93125;34,75056088;136,9833098;4,4149
01/11/2016;Cloud Services;A9 Cloud Services;US Central;Compute Hours;1800bd5a-4452-44be-a6a6-1aa30b4c9a21;;0;0;5,3049605;5,0642235;3,7614115;26,212011;3,5123445;2,5443985;250,2644375;424,83;4998;33,7952265;6,2187615;260,3125;32,783548;129,2295375;4,165
01/11/2016;Cloud Services;A9 Cloud Services;US East;Compute Hours;25f34193-df0c-4477-a736-6e9180355d9b;;0;0;3,175397785;3,031299495;2,251473455;15,68976087;2,102389065;1,523004245;149,8011419;254,2911;2991,66;20,22885701;3,722372955;155,815625;19,62329516;77,35310888;2,49305
01/11/2016;Cloud Services;A9 Cloud Services;US East 2;Compute Hours;afc5f08d-34be-47b5-b394-a3211a810d5a;;0;0;5,3049605;5,0642235;3,7614115;26,212011;3,5123445;2,5443985;250,2644375;424,83;4998;33,7952265;6,2187615;260,3125;32,783548;129,2295375;4,165
01/11/2016;Cloud Services;A9 Cloud Services;US North Central;Compute Hours;eb07634d-10a5-4f2c-8e88-46303321465a;;0;0;3,175397785;3,031299495;2,251473455;15,68976087;2,102389065;1,523004245;149,8011419;254,2911;2991,66;20,22885701;3,722372955;155,815625;19,62329516;77,35310888;2,49305
01/11/2016;Cloud Services;A9 Cloud Services;US South Central;Compute Hours;4ca5e77d-c176-4a37-b3a4-6f4046518c7b;;0;0;2,9231415;2,7904905;2,0726145;14,443353;1,9353735;1,4020155;137,9008125;234,09;2754;18,6218595;3,4266645;143,4375;18,064404;71,2081125;2,295
01/11/2016;Cloud Services;A9 Cloud Services;US West;Compute Hours;048b1881-e3ab-4325-9e2b-b754401c2636;;0;0;3,175397785;3,031299495;2,251473455;15,68976087;2,102389065;1,523004245;149,8011419;254,2911;2991,66;20,22885701;3,722372955;155,815625;19,62329516;77,35310888;2,49305
01/11/2016;Cloud Services;SQL Gen 4 Compute (24 cores);US East;Compute Hours;4e1afbb0-df00-41e0-b6e0-4cb1836d1625;;0;0;1,95958745;1,87066215;1,38941935;9,6823959;1,29741705;0,93986965;92,44461875;156,927;1846,2;12,48354285;2,29713435;96,15625;12,1098412;47,73580875;1,5385
01/11/2016;Cloud Services;SQL Gen 4 Compute (24 cores);US East 2;Compute Hours;d1e043cd-4b29-4546-b5e2-5a1ab0ba301b;;0;0;1,95958745;1,87066215;1,38941935;9,6823959;1,29741705;0,93986965;92,44461875;156,927;1846,2;12,48354285;2,29713435;96,15625;12,1098412;47,73580875;1,5385
01/11/2016;Cloud Services;Standard_D1 Cloud Services;AP East;Compute Hours;d1e2abca-d7b7-43f6-92b7-41cf38a2d7ab;;0;0;0,200289325;0,191200275;0,142012475;0,98963715;0,132608925;0,096064025;9,448759375;16,0395;188,7;1,275942225;0,234789975;9,828125;1,2377462;4,879074375;0,15725
01/11/2016;Cloud Services;Standard_D1 Cloud Services;AP Southeast;Compute Hours;85285026-59c5-4029-9272-88d85040ce9d;;0;0;0,174305845;0,166395915;0,123589235;0,86125179;0,115405605;0,083601665;8,222974375;13,9587;164,22;1,110414585;0,204330735;8,553125;1,07717372;4,246113375;0,13685
01/11/2016;Cloud Services;Standard_D1 Cloud Services;AU East;Compute Hours;9c85e76a-3fd7-41b2-af8e-7b1586822481;;0;0;0,16889262;0,16122834;0,11975106;0,83450484;0,11182158;0,08100534;7,9676025;13,5252;159,12;1,07592966;0,19798506;8,2875;1,04372112;4,1142465;0,1326
01/11/2016;Cloud Services;Standard_D1 Cloud Services;AU Southeast;Compute Hours;b1d7eff6-5b66-4b3d-98e4-6a7911725399;;0;0;0,16889262;0,16122834;0,11975106;0,83450484;0,11182158;0,08100534;7,9676025;13,5252;159,12;1,07592966;0,19798506;8,2875;1,04372112;4,1142465;0,1326
01/11/2016;Cloud Services;Standard_D1 Cloud Services;BR South;Compute Hours;0fb8dbaf-54ee-4dd3-815b-80d7a073c909;;0;0;0,17105791;0,16329537;0,12128633;0,84520362;0,11325519;0,08204387;8,06975125;13,6986;161,16;1,08972363;0,20052333;8,39375;1,05710216;4,16699325;0,1343
01/11/2016;Cloud Services;Standard_D1 Cloud Services;EU North;Compute Hours;698457d6-f367-4cb7-8d67-0529485048a0;;0;0;0,139661205;0,133323435;0,099024915;0,69007131;0,092467845;0,066985185;6,588594375;11,1843;131,58;0,889711065;0,163718415;6,853125;0,86307708;3,402165375;0,10965
01/11/2016;Cloud Services;Standard_D1 Cloud Services;EU West;Compute Hours;5d7995b3-7053-4c16-9a87-fe7537ecde07;;0;0;0,16023146;0,15296022;0,11360998;0,79170972;0,10608714;0,07685122;7,5590075;12,8316;150,96;1,02075378;0,18783198;7,8625;0,99019696;3,9032595;0,1258
01/11/2016;Cloud Services;Standard_D1 Cloud Services;JA East;Compute Hours;24a55859-5294-4797-af80-820874aa6125;;0;0;0,18188436;0,17363052;0,12896268;0,89869752;0,12042324;0,08723652;8,580495;14,5656;171,36;1,15869348;0,21321468;8,925;1,12400736;4,430727;0,1428
01/11/2016;Cloud Services;Standard_D1 Cloud Services;JA West;Compute Hours;32e2d715-b6dd-4ad3-9a3b-93085c8622e9;;0;0;0,15806617;0,15089319;0,11207471;0,78101094;0,10465353;0,07581269;7,45685875;12,6582;148,92;1,00695981;0,18529371;7,75625;0,97681592;3,85051275;0,1241
01/11/2016;Cloud Services;Standard_D1 Cloud Services;US Central;Compute Hours;27485d03-df4e-42b8-9651-c0a0b436cc19;;0;0;0,1515703;0,1446921;0,1074689;0,7489146;0,1003527;0,0726971;7,1504125;12,138;142,8;0,9655779;0,1776789;7,4375;0,9366728;3,6922725;0,119
01/11/2016;Cloud Services;Standard_D1 Cloud Services;US East;Compute Hours;3e7fc27f-95cc-452f-a3f7-4d182019eefd;;0;0;0,1515703;0,1446921;0,1074689;0,7489146;0,1003527;0,0726971;7,1504125;12,138;142,8;0,9655779;0,1776789;7,4375;0,9366728;3,6922725;0,119
01/11/2016;Cloud Services;Standard_D1 Cloud Services;US East 2;Compute Hours;9d57c036-8bb9-4ef3-b81e-c90c0727b08d;;0;0;0,14074385;0,13435695;0,09979255;0,6954207;0,09318465;0,06750445;6,63966875;11,271;132,6;0,89660805;0,16498755;6,90625;0,8697676;3,42853875;0,1105
01/11/2016;Cloud Services;Standard_D1 Cloud Services;US North Central;Compute Hours;adc752ab-1cd8-4e30-957b-fc7d0321fa03;;0;0;0,1515703;0,1446921;0,1074689;0,7489146;0,1003527;0,0726971;7,1504125;12,138;142,8;0,9655779;0,1776789;7,4375;0,9366728;3,6922725;0,119
01/11/2016;Cloud Services;Standard_D1 Cloud Services;US South Central;Compute Hours;cb94a3cc-bc75-4343-b102-4a871ae5ff3d;;0;0;0,14074385;0,13435695;0,09979255;0,6954207;0,09318465;0,06750445;6,63966875;11,271;132,6;0,89660805;0,16498755;6,90625;0,8697676;3,42853875;0,1105
01/11/2016;Cloud Services;Standard_D1 Cloud Services;US West;Compute Hours;c8f6b01f-78b9-40b0-bad8-80f0641f5a02;;0;0;0,1515703;0,1446921;0,1074689;0,7489146;0,1003527;0,0726971;7,1504125;12,138;142,8;0,9655779;0,1776789;7,4375;0,9366728;3,6922725;0,119
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;AP East;Compute Hours;b1f35ec2-0308-4b4f-9f19-96545df76cf7;;0;0;0,200289325;0,191200275;0,142012475;0,98963715;0,132608925;0,096064025;9,448759375;16,0395;188,7;1,275942225;0,234789975;9,828125;1,2377462;4,879074375;0,15725
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;AP Southeast;Compute Hours;bbdcc7cb-8933-4655-8111-a0f519b6c717;;0;0;0,174305845;0,166395915;0,123589235;0,86125179;0,115405605;0,083601665;8,222974375;13,9587;164,22;1,110414585;0,204330735;8,553125;1,07717372;4,246113375;0,13685
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;AU East;Compute Hours;62915977-0761-4d93-8499-039b03fac17d;;0;0;0,16889262;0,16122834;0,11975106;0,83450484;0,11182158;0,08100534;7,9676025;13,5252;159,12;1,07592966;0,19798506;8,2875;1,04372112;4,1142465;0,1326
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;AU Southeast;Compute Hours;9d3208da-7aec-477f-bad6-48b9dde57abe;;0;0;0,16889262;0,16122834;0,11975106;0,83450484;0,11182158;0,08100534;7,9676025;13,5252;159,12;1,07592966;0,19798506;8,2875;1,04372112;4,1142465;0,1326
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;BR South;Compute Hours;b2f312fa-a3de-4a4a-96c7-0c1cf4fde580;;0;0;0,17105791;0,16329537;0,12128633;0,84520362;0,11325519;0,08204387;8,06975125;13,6986;161,16;1,08972363;0,20052333;8,39375;1,05710216;4,16699325;0,1343
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;CA Central;Compute Hours;0ad39c38-f2c3-43cc-a26d-d26bdd69b3e5;;0;0;0,16889262;0,16122834;0,11975106;0,83450484;0,11182158;0,08100534;7,9676025;13,5252;159,12;1,07592966;0,19798506;8,2875;1,04372112;4,1142465;0,1326
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;CA East;Compute Hours;93a18a5f-d98a-41c9-aafa-1e1e6f58c7cf;;0;0;0,154818235;0,147792645;0,109771805;0,76496277;0,102503115;0,074254895;7,303635625;12,3981;145,86;0,986268855;0,181486305;7,596875;0,95674436;3,771392625;0,12155
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;EU North;Compute Hours;1ccfedef-65f7-46d6-89cc-3658db2d14ac;;0;0;0,139661205;0,133323435;0,099024915;0,69007131;0,092467845;0,066985185;6,588594375;11,1843;131,58;0,889711065;0,163718415;6,853125;0,86307708;3,402165375;0,10965
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;EU West;Compute Hours;96b4003d-adb9-453c-b024-a810ffddc21d;;0;0;0,16023146;0,15296022;0,11360998;0,79170972;0,10608714;0,07685122;7,5590075;12,8316;150,96;1,02075378;0,18783198;7,8625;0,99019696;3,9032595;0,1258
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;IN Central;Compute Hours;cfac34fb-c029-4c92-815e-a4a3c963af6b;;0;0;0,174305845;0,166395915;0,123589235;0,86125179;0,115405605;0,083601665;8,222974375;13,9587;164,22;1,110414585;0,204330735;8,553125;1,07717372;4,246113375;0,13685
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;IN South;Compute Hours;7f258707-ef67-41bd-9469-9ffc2b61a932;;0;0;0,156983525;0,149859675;0,111307075;0,77566155;0,103936725;0,075293425;7,405784375;12,5715;147,9;1,000062825;0,184024575;7,703125;0,9701254;3,824139375;0,12325
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;JA East;Compute Hours;feaf29ce-96bd-4895-bc6a-7b368b6af1e3;;0;0;0,18188436;0,17363052;0,12896268;0,89869752;0,12042324;0,08723652;8,580495;14,5656;171,36;1,15869348;0,21321468;8,925;1,12400736;4,430727;0,1428
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;JA West;Compute Hours;e320974d-3fb9-41f2-80d6-e8bd289b37a0;;0;0;0,15806617;0,15089319;0,11207471;0,78101094;0,10465353;0,07581269;7,45685875;12,6582;148,92;1,00695981;0,18529371;7,75625;0,97681592;3,85051275;0,1241
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;UK North;Compute Hours;a9a9f377-f55e-468c-ae7c-ce9051274232;;0;0;0,21219842;0,20256894;0,15045646;1,04848044;0,14049378;0,10177594;10,0105775;16,9932;199,92;1,35180906;0,24875046;10,4125;1,31134192;5,1691815;0,1666
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;UK South;Compute Hours;243ff232-d876-4ab5-b953-ba59f171ccc8;;0;0;0,176471135;0,168462945;0,125124505;0,87195057;0,116839215;0,084640195;8,325123125;14,1321;166,26;1,124208555;0,206869005;8,659375;1,09055476;4,298860125;0,13855
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;UK South 2;Compute Hours;99aa2396-c189-4f92-a488-354f3361b748;;0;0;0,21219842;0,20256894;0,15045646;1,04848044;0,14049378;0,10177594;10,0105775;16,9932;199,92;1,35180906;0,24875046;10,4125;1,31134192;5,1691815;0,1666
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;UK West;Compute Hours;babdfb96-4eb3-47e5-9add-30a06b65a7c8;;0;0;0,176471135;0,168462945;0,125124505;0,87195057;0,116839215;0,084640195;8,325123125;14,1321;166,26;1,124208555;0,206869005;8,659375;1,09055476;4,298860125;0,13855
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;US Central;Compute Hours;b6acd199-645f-438b-88a3-490963d9379e;;0;0;0,1515703;0,1446921;0,1074689;0,7489146;0,1003527;0,0726971;7,1504125;12,138;142,8;0,9655779;0,1776789;7,4375;0,9366728;3,6922725;0,119
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;US East;Compute Hours;30a5e31d-277d-4e45-9917-4236d0e54a18;;0;0;0,1515703;0,1446921;0,1074689;0,7489146;0,1003527;0,0726971;7,1504125;12,138;142,8;0,9655779;0,1776789;7,4375;0,9366728;3,6922725;0,119
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;US East 2;Compute Hours;0b7bee3d-3ed5-43a0-9798-08f694bb8c84;;0;0;0,14074385;0,13435695;0,09979255;0,6954207;0,09318465;0,06750445;6,63966875;11,271;132,6;0,89660805;0,16498755;6,90625;0,8697676;3,42853875;0,1105
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;US North Central;Compute Hours;2f98d9e0-efbf-4043-ab55-9d5c9fc8de76;;0;0;0,1515703;0,1446921;0,1074689;0,7489146;0,1003527;0,0726971;7,1504125;12,138;142,8;0,9655779;0,1776789;7,4375;0,9366728;3,6922725;0,119
01/11/2016;Cloud Services;Standard_D1_v2 Cloud Services;US South Central;Compute Hours;46b89bd8-182a-4418-8feb-8242b1c97461;;0;0;0,14074385;0,13435695;0,09979255;0,6954207;0,09318465;0,06750445;6,63966875;11,271;132,6;0,89660805;0,16498755;6,90625;0,8697676;3,42853875;0,1105
